stdfare,advfare,express,reffare,dest,region,datescraped,timescraped,origtime,webfare,date,transfers,orig,duration,desttime
"$25
>",no,93650,,2016-01-31,05:18:36.376000,3:30 pm,$5,2016-02-06,0,90001,01:55:00,5:25 pm
"$24
>",no,93650,,2016-01-31,05:18:36.974000,5:10 pm,$4,2016-02-06,0,90001,02:40:00,7:50 pm
"$24
>",no,93650,,2016-01-31,05:18:37.390000,6:15 pm,$4,2016-02-06,0,90001,01:55:00,8:10 pm
"$24
>",no,93650,,2016-01-31,05:18:37.843000,7:55 pm,$4,2016-02-06,0,90001,01:55:00,9:50 pm
"$40
>",no,93650,,2016-01-31,05:19:13.777000,4:30 am,$14,2016-02-06,0,95201,02:45:00,7:15 am
"$40
>",no,93650,,2016-01-31,05:19:14.233000,8:55 am,$13,2016-02-06,0,95201,02:50:00,11:45 am
"$38
>",no,93650,,2016-01-31,05:19:14.670000,12:25 pm,$9,2016-02-06,0,95201,02:05:00,2:30 pm
"$38
>",no,93650,,2016-01-31,05:19:15.256000,3:45 pm,$11,2016-02-06,0,95201,02:05:00,5:50 pm
"$37
>",no,93650,,2016-01-31,05:19:15.699000,7:50 pm,$9,2016-02-06,0,95201,02:55:00,10:45 pm
stdfare,express,dest,region,datescraped,timescraped,origtime,webfare,date,transfers,orig,duration,desttime
"$33
>",no,95350,,2016-01-31,05:31:43.870000,3:30 am,$7,2016-02-14,0,93650,02:05:00,5:35 am
"$33
>",no,95350,,2016-01-31,05:31:44.486000,6:20 am,$7,2016-02-14,0,93650,02:10:00,8:30 am
"$33
>",no,95350,,2016-01-31,05:31:45.095000,7:40 am,$7,2016-02-14,0,93650,02:10:00,9:50 am
"$35
>",no,95350,,2016-01-31,05:31:45.732000,11:00 am,$10,2016-02-14,0,93650,01:45:00,12:45 pm
"$36
>",no,95350,,2016-01-31,05:31:46.250000,5:55 pm,$13,2016-02-14,0,93650,01:45:00,7:40 pm
"$36
>",no,95350,,2016-01-31,05:31:46.673000,5:55 pm,$13,2016-02-14,0,93650,02:10:00,8:05 pm
"$36
>",no,95350,,2016-01-31,05:31:47.080000,8:25 pm,$13,2016-02-14,0,93650,02:10:00,10:35 pm
"$43
>",no,94203,,2016-01-31,05:32:27.503000,3:30 am,$14,2016-02-14,0,93650,04:05:00,7:35 am
"$43
>",no,94203,,2016-01-31,05:32:27.931000,7:40 am,$14,2016-02-14,0,93650,04:15:00,11:55 am
"$45
>",no,94203,,2016-01-31,05:32:28.469000,2:35 pm,$17,2016-02-14,0,93650,03:10:00,5:45 pm
"$47
>",no,94203,,2016-01-31,05:32:28.871000,5:55 pm,$21,2016-02-14,0,93650,04:00:00,9:55 pm
"$27
>",no,94102,,2016-01-31,05:33:06.709000,6:20 am,$24,2016-02-14,0,93650,04:50:00,11:10 am
"$27
>",no,94102,,2016-01-31,05:33:07.168000,7:45 am,$25,2016-02-14,1,93650,05:45:00,1:30 pm
"$27
>",no,94102,,2016-01-31,05:33:07.750000,11:00 am,$27,2016-02-14,0,93650,04:30:00,3:30 pm
"$27
>",no,94102,,2016-01-31,05:33:08.399000,5:55 pm,$27,2016-02-14,0,93650,04:00:00,9:55 pm
"$37
>",no,95201,,2016-01-31,05:33:50.530000,3:30 am,$10,2016-02-14,0,93650,02:50:00,6:20 am
"$37
>",no,95201,,2016-01-31,05:33:51.031000,7:40 am,$10,2016-02-14,0,93650,02:55:00,10:35 am
"$38
>",no,95201,,2016-01-31,05:33:51.489000,2:35 pm,$13,2016-02-14,0,93650,02:05:00,4:40 pm
"$40
>",no,95201,,2016-01-31,05:33:51.944000,5:55 pm,$16,2016-02-14,0,93650,02:55:00,8:50 pm
"$40
>",no,95201,,2016-01-31,05:33:52.449000,8:25 pm,$16,2016-02-14,0,93650,02:55:00,11:20 pm
"$24
>",no,93301,,2016-01-31,05:34:31.363000,2:25 am,$4,2016-02-14,0,93650,01:55:00,4:20 am
"$24
>",no,93301,,2016-01-31,05:34:31.923000,5:15 am,$4,2016-02-14,0,93650,02:30:00,7:45 am
"$24
>",no,93301,,2016-01-31,05:34:32.456000,7:45 am,$4,2016-02-14,0,93650,01:55:00,9:40 am
"$24
>",no,93301,,2016-01-31,05:34:32.878000,9:05 am,$4,2016-02-14,0,93650,01:55:00,11:00 am
"$25
>",no,93301,,2016-01-31,05:34:33.472000,12:15 pm,$7,2016-02-14,0,93650,02:30:00,2:45 pm
"$25
>",no,93301,,2016-01-31,05:34:34.042000,1:00 pm,$7,2016-02-14,0,93650,01:55:00,2:55 pm
"$25
>",no,93301,,2016-01-31,05:34:34.598000,3:00 pm,$7,2016-02-14,0,93650,01:55:00,4:55 pm
"$26
>",no,93301,,2016-01-31,05:34:34.939000,4:20 pm,$9,2016-02-14,0,93650,02:40:00,7:00 pm
"$26
>",no,93301,,2016-01-31,05:34:35.436000,6:10 pm,$9,2016-02-14,0,93650,01:55:00,8:05 pm
"$26
>",no,93301,,2016-01-31,05:34:35.838000,9:55 pm,$9,2016-02-14,0,93650,01:55:00,11:50 pm
"$29
>",no,90001,,2016-01-31,05:35:14.454000,2:25 am,$18,2016-02-14,0,93650,04:50:00,7:15 am
"$29
>",no,90001,,2016-01-31,05:35:15.001000,5:15 am,$17,2016-02-14,0,93650,05:05:00,10:20 am
"$29
>",no,90001,,2016-01-31,05:35:15.354000,7:45 am,$17,2016-02-14,0,93650,04:40:00,12:25 pm
"$29
>",no,90001,,2016-01-31,05:35:15.863000,9:05 am,$17,2016-02-14,0,93650,04:20:00,1:25 pm
"$30
>",no,90001,,2016-01-31,05:35:16.282000,12:15 pm,$21,2016-02-14,1,93650,05:10:00,5:25 pm
"$30
>",no,90001,,2016-01-31,05:35:16.766000,12:15 pm,$20,2016-02-14,0,93650,05:20:00,5:35 pm
"$30
>",no,90001,,2016-01-31,05:35:17.259000,1:00 pm,$20,2016-02-14,0,93650,04:30:00,5:30 pm
