stdfare,advfare,express,reffare,dest,region,datescraped,timescraped,origtime,webfare,date,transfers,orig,duration,desttime
$88.00 ,N/A,yes,$99.00 ,Chicago,Southeast,6/3/2015,10:34.3,3:00 AM,$46.00 ,6/4/2015,0,Nashville,"10H, 30M",1:30 PM
$88.00 ,N/A,no,$99.00 ,Chicago,Southeast,6/3/2015,10:34.7,5:05 AM,$44.00 ,6/4/2015,1,Nashville,"13H, 25M",6:30 PM
$88.00 ,N/A,yes,$99.00 ,Chicago,Southeast,6/3/2015,10:35.8,2:05 PM,$40.00 ,6/4/2015,0,Nashville,"10H, 20M",12:25 AM
$88.00 ,N/A,no,$99.00 ,Chicago,Southeast,6/3/2015,10:36.1,2:15 PM,$41.50 ,6/4/2015,1,Nashville,"10H, 10M",12:25 AM
$88.00 ,N/A,no,$99.00 ,Chicago,Southeast,6/3/2015,10:37.2,4:00 PM,$33.00 ,6/4/2015,0,Nashville,"13H, 25M",5:25 AM
$88.00 ,N/A,yes,$99.00 ,Chicago,Southeast,6/3/2015,10:38.0,7:00 PM,$40.00 ,6/4/2015,0,Nashville,"9H, 50M",4:50 AM
$88.00 ,N/A,yes,$99.00 ,Chicago,Southeast,6/3/2015,10:38.4,10:35 PM,$46.00 ,6/4/2015,0,Nashville,"10H, 30M",9:05 AM
$88.00 ,N/A,no,$99.00 ,Chicago,Southeast,6/3/2015,10:38.8,11:45 PM,$46.00 ,6/4/2015,0,Nashville,"15H, 40M",3:25 PM
$62.00 ,N/A,yes,$71.00 ,Cincinnati,Southeast,6/3/2015,11:11.2,12:01 AM,$43.50 ,6/4/2015,0,Nashville,"5H, 44M",6:45 AM
$62.00 ,N/A,yes,$71.00 ,Cincinnati,Southeast,6/3/2015,11:11.6,1:15 AM,$39.00 ,6/4/2015,0,Nashville,"4H, 35M",6:50 AM
$62.00 ,N/A,yes,$71.00 ,Cincinnati,Southeast,6/3/2015,11:12.0,5:05 AM,$41.50 ,6/4/2015,0,Nashville,"5H, 50M",11:55 AM
$65.50 ,N/A,no,$74.50 ,Cincinnati,Southeast,6/3/2015,11:12.4,10:30 AM,$39.00 ,6/4/2015,0,Nashville,"6H, 0M",5:30 PM
$65.50 ,N/A,no,$74.50 ,Cincinnati,Southeast,6/3/2015,11:13.4,2:15 PM,$39.00 ,6/4/2015,0,Nashville,"5H, 55M",9:10 PM
$68.50 ,N/A,no,$77.50 ,Cincinnati,Southeast,6/3/2015,11:14.3,7:00 PM,$39.00 ,6/4/2015,0,Nashville,"5H, 55M",1:55 AM
$87.00 ,N/A,yes,$98.00 ,Cleveland,Southeast,6/3/2015,11:49.4,1:15 AM,$84.00 ,6/4/2015,0,Nashville,"10H, 45M",1:00 PM
$87.00 ,N/A,yes,$98.00 ,Cleveland,Southeast,6/3/2015,11:49.8,5:05 AM,$84.00 ,6/4/2015,0,Nashville,"11H, 35M",5:40 PM
$91.50 ,N/A,no,$103.50 ,Cleveland,Southeast,6/3/2015,11:50.1,10:30 AM,$79.50 ,6/4/2015,1,Nashville,"11H, 40M",11:10 PM
$91.50 ,N/A,no,$103.50 ,Cleveland,Southeast,6/3/2015,11:51.1,2:15 PM,$79.50 ,6/4/2015,0,Nashville,"11H, 55M",3:10 AM
$96.00 ,N/A,no,$108.00 ,Cleveland,Southeast,6/3/2015,11:52.0,7:00 PM,$84.00 ,6/4/2015,1,Nashville,"11H, 40M",7:40 AM
$89.00 ,N/A,yes,$100.00 ,Columbus,Southeast,6/3/2015,12:35.7,1:15 AM,$57.50 ,6/4/2015,0,Nashville,"7H, 55M",10:10 AM
$89.00 ,N/A,yes,$100.00 ,Columbus,Southeast,6/3/2015,12:36.0,5:05 AM,$57.50 ,6/4/2015,0,Nashville,"8H, 35M",2:40 PM
$93.50 ,N/A,no,$105.50 ,Columbus,Southeast,6/3/2015,12:36.4,10:30 AM,$53.00 ,6/4/2015,1,Nashville,"8H, 55M",8:25 PM
$93.50 ,N/A,no,$105.50 ,Columbus,Southeast,6/3/2015,12:37.4,2:15 PM,$53.00 ,6/4/2015,0,Nashville,"8H, 55M",12:10 AM
$98.00 ,N/A,no,$110.00 ,Columbus,Southeast,6/3/2015,12:38.4,7:00 PM,$62.00 ,6/4/2015,1,Nashville,"8H, 20M",4:20 AM
$80.00 ,N/A,yes,$90.00 ,Dayton Trotwood,Southeast,6/3/2015,13:14.2,12:01 AM,$65.00 ,6/4/2015,0,Nashville,"7H, 59M",9:00 AM
$80.00 ,N/A,yes,$90.00 ,Dayton Trotwood,Southeast,6/3/2015,13:14.6,1:15 AM,$65.00 ,6/4/2015,1,Nashville,"6H, 45M",9:00 AM
$80.00 ,N/A,no,$90.00 ,Dayton Trotwood,Southeast,6/3/2015,13:14.9,3:00 AM,$65.00 ,6/4/2015,1,Nashville,"8H, 40M",12:40 PM
$80.00 ,N/A,yes,$90.00 ,Dayton Trotwood,Southeast,6/3/2015,13:16.0,5:05 AM,$65.00 ,6/4/2015,1,Nashville,"7H, 50M",1:55 PM
$84.00 ,N/A,no,$95.00 ,Dayton Trotwood,Southeast,6/3/2015,13:16.4,10:30 AM,$61.00 ,6/4/2015,0,Nashville,"8H, 10M",7:40 PM
$88.00 ,N/A,no,$99.00 ,Dayton Trotwood,Southeast,6/3/2015,13:17.5,10:35 PM,$69.00 ,6/4/2015,1,Nashville,"8H, 35M",8:10 AM
$109.00 ,N/A,yes,$122.00 ,Detroit,Southeast,6/3/2015,13:53.1,12:01 AM,$106.50 ,6/4/2015,0,Nashville,"12H, 19M",1:20 PM
$109.00 ,N/A,yes,$122.00 ,Detroit,Southeast,6/3/2015,13:53.5,1:15 AM,$106.50 ,6/4/2015,1,Nashville,"11H, 5M",1:20 PM
$109.00 ,N/A,no,$122.00 ,Detroit,Southeast,6/3/2015,13:53.8,3:00 AM,$106.50 ,6/4/2015,1,Nashville,"12H, 35M",4:35 PM
$109.00 ,N/A,yes,$122.00 ,Detroit,Southeast,6/3/2015,13:54.8,5:05 AM,$106.50 ,6/4/2015,1,Nashville,"12H, 20M",6:25 PM
$114.50 ,N/A,no,$128.50 ,Detroit,Southeast,6/3/2015,13:55.2,10:30 AM,$101.00 ,6/4/2015,0,Nashville,"12H, 25M",11:55 PM
$120.00 ,N/A,no,$134.00 ,Detroit,Southeast,6/3/2015,13:56.3,7:00 PM,$106.50 ,6/4/2015,0,Nashville,"11H, 15M",7:15 AM
$140.00 ,N/A,yes,$157.00 ,Ft Lauderdale,Southeast,6/3/2015,14:29.3,3:45 AM,$123.00 ,6/4/2015,1,Nashville,"19H, 14M",11:59 PM
$154.00 ,N/A,no,$173.00 ,Ft Lauderdale,Southeast,6/3/2015,14:29.6,5:20 PM,$130.00 ,6/4/2015,1,Nashville,"19H, 0M",1:20 PM
$154.00 ,N/A,yes,$173.00 ,Ft Lauderdale,Southeast,6/3/2015,14:30.7,9:45 PM,$116.00 ,6/4/2015,1,Nashville,"22H, 30M",9:15 PM
$122.50 ,N/A,no,$137.50 ,Jacksonville,Southeast,6/3/2015,15:48.7,9:45 PM,$101.50 ,6/4/2015,1,Nashville,"13H, 35M",12:20 PM
$81.00 ,N/A,no,$92.00 ,Macon,Southeast,6/3/2015,17:00.1,1:45 AM,$50.50 ,6/4/2015,1,Nashville,"7H, 50M",10:35 AM
$81.00 ,N/A,yes,$92.00 ,Macon,Southeast,6/3/2015,17:01.1,3:45 AM,$58.50 ,6/4/2015,1,Nashville,"7H, 55M",12:40 PM
$81.00 ,N/A,no,$92.00 ,Macon,Southeast,6/3/2015,17:01.5,6:40 AM,$54.50 ,6/4/2015,1,Nashville,"8H, 20M",4:00 PM
$85.50 ,N/A,yes,$96.50 ,Macon,Southeast,6/3/2015,17:02.5,11:45 AM,$58.50 ,6/4/2015,1,Nashville,"9H, 10M",9:55 PM
$89.50 ,N/A,no,$100.50 ,Macon,Southeast,6/3/2015,17:02.8,9:45 PM,$54.50 ,6/4/2015,1,Nashville,"7H, 10M",5:55 AM
$140.00 ,N/A,yes,$157.00 ,Miami,Southeast,6/3/2015,17:37.2,3:45 AM,$123.00 ,6/4/2015,1,Nashville,"20H, 10M",12:55 AM
$154.00 ,N/A,no,$173.00 ,Miami,Southeast,6/3/2015,17:37.6,5:20 PM,$130.00 ,6/4/2015,1,Nashville,"20H, 0M",2:20 PM
$154.00 ,N/A,yes,$173.00 ,Miami,Southeast,6/3/2015,17:38.5,9:45 PM,$116.00 ,6/4/2015,1,Nashville,"23H, 30M",10:15 PM
$125.00 ,N/A,no,$140.00 ,Milwaukee,Southeast,6/3/2015,18:18.1,3:00 AM,$110.50 ,6/4/2015,1,Nashville,"14H, 35M",5:35 PM
$125.00 ,N/A,no,$140.00 ,Milwaukee,Southeast,6/3/2015,18:19.1,5:05 AM,$110.50 ,6/4/2015,2,Nashville,"16H, 5M",9:10 PM
$137.50 ,N/A,no,$154.50 ,Milwaukee,Southeast,6/3/2015,18:19.9,7:00 PM,$116.50 ,6/4/2015,1,Nashville,"13H, 35M",8:35 AM
$137.50 ,N/A,yes,$154.50 ,Milwaukee,Southeast,6/3/2015,18:20.7,10:35 PM,$116.50 ,6/4/2015,1,Nashville,"15H, 20M",1:55 PM
N/A,N/A,no,$188.00 ,Minneapolis,Southeast,6/3/2015,18:56.7,3:00 AM,$177.50 ,6/4/2015,1,Nashville,"21H, 45M",12:45 AM
N/A,N/A,no,$188.00 ,Minneapolis,Southeast,6/3/2015,18:57.7,5:05 AM,$177.50 ,6/4/2015,2,Nashville,"1D, 1H, 25M",6:30 AM
N/A,N/A,no,SOLD OUT,Minneapolis,Southeast,6/3/2015,18:58.5,9:35 AM,SOLD OUT,6/4/2015,2,Nashville,"1D, 1H, 45M",11:20 AM
N/A,N/A,no,$207.00 ,Minneapolis,Southeast,6/3/2015,18:59.4,7:00 PM,$194.50 ,6/4/2015,1,Nashville,"21H, 20M",4:20 PM
N/A,N/A,yes,$207.00 ,Minneapolis,Southeast,6/3/2015,19:00.2,10:35 PM,$194.50 ,6/4/2015,1,Nashville,"21H, 35M",8:10 PM
$125.00 ,N/A,no,$140.00 ,Savannah,Southeast,6/3/2015,20:13.7,1:45 AM,$79.00 ,6/4/2015,1,Nashville,"10H, 40M",1:25 PM
$125.00 ,N/A,no,$140.00 ,Savannah,Southeast,6/3/2015,20:14.7,6:40 AM,$83.00 ,6/4/2015,1,Nashville,"11H, 10M",6:50 PM
$131.50 ,N/A,yes,$148.50 ,Savannah,Southeast,6/3/2015,20:15.5,11:45 AM,$91.50 ,6/4/2015,1,Nashville,"12H, 0M",12:45 AM
$137.50 ,N/A,no,$154.50 ,Savannah,Southeast,6/3/2015,20:15.9,9:45 PM,$85.50 ,6/4/2015,1,Nashville,"10H, 0M",8:45 AM
$119.00 ,N/A,yes,$133.00 ,Tampa,Southeast,6/3/2015,20:50.2,3:45 AM,$109.00 ,6/4/2015,2,Nashville,"17H, 35M",10:20 PM
$125.00 ,N/A,no,$140.00 ,Tampa,Southeast,6/3/2015,20:50.6,11:45 AM,$109.00 ,6/4/2015,2,Nashville,"18H, 25M",7:10 AM
$131.00 ,N/A,no,$148.00 ,Tampa,Southeast,6/3/2015,20:51.6,5:20 PM,$109.00 ,6/4/2015,2,Nashville,"17H, 35M",11:55 AM
$131.00 ,N/A,no,$148.00 ,Tampa,Southeast,6/3/2015,20:52.4,9:45 PM,$103.00 ,6/4/2015,1,Nashville,"20H, 5M",6:50 PM
$115.00 ,N/A,yes,$129.00 ,Toledo,Southeast,6/3/2015,21:26.9,12:01 AM,$87.00 ,6/4/2015,0,Nashville,"10H, 58M",11:59 AM
$115.00 ,N/A,yes,$129.00 ,Toledo,Southeast,6/3/2015,21:27.3,1:15 AM,$87.00 ,6/4/2015,1,Nashville,"9H, 44M",11:59 AM
$115.00 ,N/A,no,$129.00 ,Toledo,Southeast,6/3/2015,21:27.6,3:00 AM,$87.00 ,6/4/2015,1,Nashville,"10H, 40M",2:40 PM
$115.00 ,N/A,yes,$129.00 ,Toledo,Southeast,6/3/2015,21:28.7,5:05 AM,$87.00 ,6/4/2015,1,Nashville,"11H, 0M",5:05 PM
$121.00 ,N/A,no,$136.00 ,Toledo,Southeast,6/3/2015,21:29.0,10:30 AM,$81.00 ,6/4/2015,0,Nashville,"11H, 5M",10:35 PM
$121.00 ,N/A,no,$136.00 ,Toledo,Southeast,6/3/2015,21:30.0,2:15 PM,$81.00 ,6/4/2015,1,Nashville,"16H, 45M",8:00 AM
$126.50 ,N/A,no,$141.50 ,Toledo,Southeast,6/3/2015,21:31.1,7:00 PM,$81.00 ,6/4/2015,1,Nashville,"13H, 50M",9:50 AM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,22:57.8,6:15 AM,$11.00 ,6/4/2015,0,New Orleans,"1H, 45M",8:00 AM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,22:58.9,7:05 AM,$11.00 ,6/4/2015,0,New Orleans,"1H, 55M",9:00 AM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,23:00.0,8:25 AM,$11.00 ,6/4/2015,0,New Orleans,"1H, 45M",10:10 AM
$12.00 ,N/A,yes,$16.00 ,Baton Rouge,Southeast,6/3/2015,23:01.2,8:50 AM,$11.00 ,6/4/2015,0,New Orleans,"1H, 45M",10:35 AM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,23:01.5,9:20 AM,$11.00 ,6/4/2015,0,New Orleans,"1H, 45M",11:05 AM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,23:02.6,10:15 AM,$11.00 ,6/4/2015,0,New Orleans,"1H, 44M",11:59 AM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,23:03.7,11:40 AM,$11.00 ,6/4/2015,0,New Orleans,"1H, 55M",1:35 PM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,23:04.9,12:45 PM,$11.00 ,6/4/2015,0,New Orleans,"1H, 45M",2:30 PM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,23:05.9,3:15 PM,$11.00 ,6/4/2015,0,New Orleans,"2H, 15M",5:30 PM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,23:07.1,3:55 PM,$11.00 ,6/4/2015,0,New Orleans,"2H, 5M",6:00 PM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,23:08.2,4:15 PM,$11.00 ,6/4/2015,0,New Orleans,"1H, 45M",6:00 PM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,23:09.2,4:25 PM,$11.00 ,6/4/2015,0,New Orleans,"2H, 15M",6:40 PM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,23:10.3,6:25 PM,$11.00 ,6/4/2015,0,New Orleans,"1H, 45M",8:10 PM
$12.00 ,N/A,no,$16.00 ,Baton Rouge,Southeast,6/3/2015,23:11.4,7:40 PM,$11.00 ,6/4/2015,0,New Orleans,"2H, 20M",10:00 PM
$72.00 ,N/A,no,$82.00 ,Beaumont Vidor,Southeast,6/3/2015,24:01.7,6:15 AM,$43.50 ,6/4/2015,0,New Orleans,"5H, 15M",11:30 AM
$72.00 ,N/A,yes,$82.00 ,Beaumont Vidor,Southeast,6/3/2015,24:02.6,8:50 AM,$51.00 ,6/4/2015,0,New Orleans,"5H, 25M",2:15 PM
$76.00 ,N/A,no,$86.00 ,Beaumont Vidor,Southeast,6/3/2015,24:03.0,12:45 PM,$29.00 ,6/4/2015,0,New Orleans,"5H, 50M",6:35 PM
$79.50 ,N/A,no,$89.50 ,Beaumont Vidor,Southeast,6/3/2015,24:03.9,6:25 PM,$43.50 ,6/4/2015,0,New Orleans,"5H, 55M",12:20 AM
$72.00 ,N/A,no,$82.00 ,Beaumont Vidor,Southeast,6/3/2015,24:05.0,7:40 PM,$65.00 ,6/4/2015,1,New Orleans,"8H, 20M",4:00 AM
$140.00 ,N/A,no,$157.00 ,Ft Lauderdale,Southeast,6/3/2015,24:46.3,7:30 AM,$70.00 ,6/4/2015,0,New Orleans,"22H, 45M",7:15 AM
$140.00 ,N/A,no,$157.00 ,Ft Lauderdale,Southeast,6/3/2015,24:47.1,8:25 AM,$64.50 ,6/4/2015,1,New Orleans,"21H, 50M",7:15 AM
$147.00 ,N/A,no,$164.00 ,Ft Lauderdale,Southeast,6/3/2015,24:47.9,10:30 AM,$64.50 ,6/4/2015,2,New Orleans,"23H, 35M",11:05 AM
$154.00 ,N/A,yes,$173.00 ,Ft Lauderdale,Southeast,6/3/2015,24:48.8,9:25 PM,$81.50 ,6/4/2015,2,New Orleans,"17H, 50M",4:15 PM
$63.00 ,N/A,no,$72.00 ,Ft Walton Beach,Southeast,6/3/2015,25:25.0,7:30 AM,$48.00 ,6/4/2015,0,New Orleans,"7H, 0M",2:30 PM
$63.00 ,N/A,no,$72.00 ,Ft Walton Beach,Southeast,6/3/2015,25:25.8,8:25 AM,$45.00 ,6/4/2015,1,New Orleans,"6H, 5M",2:30 PM
$66.50 ,N/A,no,$75.50 ,Ft Walton Beach,Southeast,6/3/2015,25:26.7,10:30 AM,$41.50 ,6/4/2015,1,New Orleans,"6H, 45M",5:15 PM
$69.50 ,N/A,no,$78.50 ,Ft Walton Beach,Southeast,6/3/2015,25:27.5,9:25 PM,$51.00 ,6/4/2015,1,New Orleans,"9H, 55M",7:20 AM
$67.00 ,N/A,no,$76.00 ,Houston,Southeast,6/3/2015,26:00.2,6:15 AM,$37.50 ,6/4/2015,0,New Orleans,"7H, 10M",1:25 PM
$67.00 ,N/A,yes,$76.00 ,Houston,Southeast,6/3/2015,26:01.3,8:50 AM,$44.50 ,6/4/2015,0,New Orleans,"7H, 20M",4:10 PM
$70.50 ,N/A,no,$80.50 ,Houston,Southeast,6/3/2015,26:01.6,12:45 PM,$24.00 ,6/4/2015,0,New Orleans,"8H, 35M",9:20 PM
$74.00 ,N/A,no,$84.00 ,Houston,Southeast,6/3/2015,26:02.6,6:25 PM,$37.50 ,6/4/2015,0,New Orleans,"7H, 45M",2:10 AM
$67.00 ,N/A,no,$76.00 ,Houston,Southeast,6/3/2015,26:03.4,7:40 PM,$60.50 ,6/4/2015,1,New Orleans,"10H, 15M",5:55 AM
$108.50 ,N/A,no,$121.50 ,Jacksonville,Southeast,6/3/2015,26:34.8,10:30 AM,$80.50 ,6/4/2015,2,New Orleans,"14H, 30M",2:00 AM
$113.50 ,N/A,no,$127.50 ,Jacksonville,Southeast,6/3/2015,26:35.6,9:25 PM,$96.00 ,6/4/2015,2,New Orleans,"18H, 30M",4:55 PM
$140.00 ,N/A,no,$157.00 ,Miami,Southeast,6/3/2015,27:10.2,7:30 AM,$70.00 ,6/4/2015,0,New Orleans,"23H, 45M",8:15 AM
$140.00 ,N/A,no,$157.00 ,Miami,Southeast,6/3/2015,27:11.3,8:25 AM,$64.50 ,6/4/2015,1,New Orleans,"22H, 50M",8:15 AM
$147.00 ,N/A,no,$164.00 ,Miami,Southeast,6/3/2015,27:12.2,10:30 AM,$64.50 ,6/4/2015,2,New Orleans,"1D, 0H, 35M",12:05 PM
$154.00 ,N/A,yes,$173.00 ,Miami,Southeast,6/3/2015,27:13.1,9:25 PM,$81.50 ,6/4/2015,2,New Orleans,"18H, 50M",5:15 PM
$44.00 ,N/A,no,$51.00 ,Mobile,Southeast,6/3/2015,27:47.0,7:30 AM,$16.50 ,6/4/2015,0,New Orleans,"3H, 40M",11:10 AM
$44.00 ,N/A,yes,$51.00 ,Mobile,Southeast,6/3/2015,27:48.0,8:25 AM,$15.00 ,6/4/2015,0,New Orleans,"2H, 20M",10:45 AM
$46.50 ,N/A,no,$53.50 ,Mobile,Southeast,6/3/2015,27:48.3,10:30 AM,$12.00 ,6/4/2015,0,New Orleans,"3H, 20M",1:50 PM
$48.50 ,N/A,yes,$55.50 ,Mobile,Southeast,6/3/2015,27:49.3,9:25 PM,$18.00 ,6/4/2015,0,New Orleans,"2H, 20M",11:45 PM
SOLD OUT,N/A,yes,SOLD OUT,Montgomery,Southeast,6/3/2015,28:25.6,8:25 AM,SOLD OUT,6/4/2015,0,New Orleans,"5H, 55M",2:20 PM
$85.50 ,N/A,no,$96.50 ,Montgomery,Southeast,6/3/2015,28:26.0,10:30 AM,$26.00 ,6/4/2015,0,New Orleans,"7H, 15M",5:45 PM
$89.50 ,N/A,yes,$100.50 ,Montgomery,Southeast,6/3/2015,28:27.0,9:25 PM,$28.50 ,6/4/2015,0,New Orleans,"5H, 55M",3:20 AM
$117.00 ,N/A,no,$131.00 ,Orlando,Southeast,6/3/2015,29:37.0,7:30 AM,$78.50 ,6/4/2015,0,New Orleans,"17H, 20M",1:50 AM
$117.00 ,N/A,no,$131.00 ,Orlando,Southeast,6/3/2015,29:37.9,8:25 AM,$72.50 ,6/4/2015,1,New Orleans,"16H, 25M",1:50 AM
$123.00 ,N/A,no,$138.00 ,Orlando,Southeast,6/3/2015,29:38.8,10:30 AM,$67.00 ,6/4/2015,1,New Orleans,"16H, 50M",4:20 AM
$129.00 ,N/A,yes,$144.00 ,Orlando,Southeast,6/3/2015,29:39.6,9:25 PM,$84.50 ,6/4/2015,1,New Orleans,"13H, 50M",12:15 PM
$76.00 ,N/A,no,$86.00 ,Panama City,Southeast,6/3/2015,30:13.9,7:30 AM,$59.00 ,6/4/2015,0,New Orleans,"8H, 30M",4:00 PM
$76.00 ,N/A,no,$86.00 ,Panama City,Southeast,6/3/2015,30:14.7,8:25 AM,$55.50 ,6/4/2015,1,New Orleans,"7H, 35M",4:00 PM
$80.00 ,N/A,no,$90.00 ,Panama City,Southeast,6/3/2015,30:15.5,10:30 AM,$51.50 ,6/4/2015,1,New Orleans,"8H, 25M",6:55 PM
$84.00 ,N/A,no,$95.00 ,Panama City,Southeast,6/3/2015,30:16.3,9:25 PM,$63.00 ,6/4/2015,1,New Orleans,"11H, 35M",9:00 AM
$53.00 ,N/A,no,$61.00 ,Pensacola,Southeast,6/3/2015,30:54.1,7:30 AM,$42.50 ,6/4/2015,0,New Orleans,"5H, 35M",1:05 PM
$53.00 ,N/A,no,$61.00 ,Pensacola,Southeast,6/3/2015,30:55.1,8:25 AM,$40.00 ,6/4/2015,1,New Orleans,"4H, 40M",1:05 PM
$56.00 ,N/A,no,$64.00 ,Pensacola,Southeast,6/3/2015,30:56.1,10:30 AM,$37.00 ,6/4/2015,1,New Orleans,"5H, 25M",3:55 PM
$58.50 ,N/A,yes,$66.50 ,Pensacola,Southeast,6/3/2015,30:56.9,9:25 PM,$45.00 ,6/4/2015,1,New Orleans,"4H, 0M",1:25 AM
$89.00 ,N/A,no,$100.00 ,Tallahassee,Southeast,6/3/2015,31:31.5,7:30 AM,$33.00 ,6/4/2015,0,New Orleans,"11H, 5M",7:35 PM
$89.00 ,N/A,no,$100.00 ,Tallahassee,Southeast,6/3/2015,31:32.5,8:25 AM,$29.50 ,6/4/2015,1,New Orleans,"10H, 10M",7:35 PM
$93.50 ,N/A,no,$105.50 ,Tallahassee,Southeast,6/3/2015,31:33.3,10:30 AM,$24.50 ,6/4/2015,1,New Orleans,"10H, 55M",10:25 PM
$98.00 ,N/A,yes,$110.00 ,Tallahassee,Southeast,6/3/2015,31:34.1,9:25 PM,$40.50 ,6/4/2015,1,New Orleans,"7H, 15M",5:40 AM
SOLD OUT,N/A,yes,SOLD OUT,Baltimore Downtown,Southeast,6/3/2015,33:06.5,8:00 AM,SOLD OUT,6/4/2015,0,Norfolk,"6H, 20M",2:20 PM
$58.00 ,N/A,no,$66.00 ,Baltimore Downtown,Southeast,6/3/2015,33:06.8,8:00 AM,$32.00 ,6/4/2015,1,Norfolk,"8H, 10M",4:10 PM
$61.00 ,N/A,no,$70.00 ,Baltimore Downtown,Southeast,6/3/2015,33:07.9,12:20 PM,$32.00 ,6/4/2015,1,Norfolk,"6H, 40M",7:00 PM
$61.00 ,N/A,yes,$70.00 ,Baltimore Downtown,Southeast,6/3/2015,33:08.9,3:00 PM,$32.00 ,6/4/2015,0,Norfolk,"6H, 45M",9:45 PM
$64.00 ,N/A,no,$73.00 ,Baltimore Downtown,Southeast,6/3/2015,33:09.3,6:45 PM,$35.00 ,6/4/2015,1,Norfolk,"8H, 10M",2:55 AM
$64.00 ,N/A,no,$73.00 ,Baltimore Downtown,Southeast,6/3/2015,33:10.3,11:00 PM,$37.50 ,6/4/2015,1,Norfolk,"5H, 45M",4:45 AM
$77.00 ,N/A,no,$87.00 ,Philadelphia,Southeast,6/3/2015,33:45.6,6:30 AM,$27.00 ,6/4/2015,1,Norfolk,"11H, 10M",5:40 PM
SOLD OUT,N/A,yes,SOLD OUT,Philadelphia,Southeast,6/3/2015,33:46.5,8:00 AM,SOLD OUT,6/4/2015,0,Norfolk,"9H, 40M",5:40 PM
$81.00 ,N/A,yes,$92.00 ,Philadelphia,Southeast,6/3/2015,33:46.9,3:00 PM,$31.00 ,6/4/2015,0,Norfolk,"9H, 20M",12:20 AM
$85.00 ,N/A,no,$96.00 ,Philadelphia,Southeast,6/3/2015,33:47.2,11:00 PM,$31.00 ,6/4/2015,1,Norfolk,"8H, 55M",7:55 AM
$85.00 ,N/A,no,$96.00 ,Pittsburgh,Southeast,6/3/2015,34:20.9,8:00 AM,$76.00 ,6/4/2015,2,Norfolk,"15H, 15M",11:15 PM
SOLD OUT,N/A,no,SOLD OUT,Pittsburgh,Southeast,6/3/2015,34:21.8,8:00 AM,SOLD OUT,6/4/2015,1,Norfolk,"15H, 15M",11:15 PM
$89.50 ,N/A,no,$100.50 ,Pittsburgh,Southeast,6/3/2015,34:22.6,12:20 PM,$80.50 ,6/4/2015,1,Norfolk,"14H, 5M",2:25 AM
$89.50 ,N/A,no,$100.50 ,Pittsburgh,Southeast,6/3/2015,34:23.5,3:00 PM,$72.00 ,6/4/2015,1,Norfolk,"15H, 5M",6:05 AM
$93.50 ,N/A,no,$105.50 ,Pittsburgh,Southeast,6/3/2015,34:24.4,11:00 PM,$80.50 ,6/4/2015,2,Norfolk,"12H, 30M",11:30 AM
$30.00 ,N/A,yes,$35.00 ,Richmond,Southeast,6/3/2015,34:59.9,8:00 AM,$16.50 ,6/4/2015,0,Norfolk,"2H, 0M",10:00 AM
$31.50 ,N/A,no,$37.50 ,Richmond,Southeast,6/3/2015,35:00.3,12:20 PM,$16.50 ,6/4/2015,0,Norfolk,"2H, 10M",2:30 PM
$31.50 ,N/A,yes,$37.50 ,Richmond,Southeast,6/3/2015,35:01.3,3:00 PM,$16.50 ,6/4/2015,0,Norfolk,"2H, 15M",5:15 PM
$33.00 ,N/A,no,$39.00 ,Richmond,Southeast,6/3/2015,35:01.6,6:45 PM,$18.00 ,6/4/2015,0,Norfolk,"2H, 10M",8:55 PM
$33.00 ,N/A,yes,$39.00 ,Richmond,Southeast,6/3/2015,35:02.6,11:00 PM,$16.50 ,6/4/2015,0,Norfolk,"1H, 55M",12:55 AM
SOLD OUT,N/A,yes,SOLD OUT,Washington,Southeast,6/3/2015,35:34.8,8:00 AM,SOLD OUT,6/4/2015,0,Norfolk,"5H, 5M",1:05 PM
$49.00 ,N/A,no,$56.00 ,Washington,Southeast,6/3/2015,35:35.2,8:00 AM,$27.50 ,6/4/2015,1,Norfolk,"6H, 35M",2:35 PM
$51.50 ,N/A,no,$59.50 ,Washington,Southeast,6/3/2015,35:36.2,12:20 PM,$27.50 ,6/4/2015,1,Norfolk,"5H, 10M",5:30 PM
$51.50 ,N/A,yes,$59.50 ,Washington,Southeast,6/3/2015,35:37.1,3:00 PM,$27.50 ,6/4/2015,0,Norfolk,"5H, 35M",8:35 PM
